review_body;Results;Value
Vorab: nur 3 Sterne weil meine Leinwand definitiv gebraucht war. Die Verpackung war offen, die Leinwand schief aufgerollt, die Batterien bereits in der Fernbedienung und der Kasten leicht verbeult. Ich habe die Leinwand trotzdem aufgehangen und ausprobiert. Ich bin absoluter Heimkino Einsteiger. Also bin ich auch schon bei einer weißen Wand mit schönem Bild begeistert. Die Leinwand kann die Qualität aber nochmals anheben. Für den Preis, die Größe und dann auch noch mit Motor gibt es meiner Meinung nichts besseres. Die Wand riecht. Das stimmt. Aber einige beschreiben den Geruch als beinahe tötlich. Ich glaube, hier wollen einige lieber Aufmerksamkeit und eine kostenlose Leinwand. Aber jedem das seine. Der Geruch verzieht sich schnell. Die Leinwand biegt bzw wellt sich an den Seiten leider nach innen. Das liegt an dem dünnen Stoff, der verwendet wurde. Aber halloooo! Irgendwo muss gespart werden. 240x240 mit Motor und Fernbedienung - die Kosten normalerweise 500 Euro aufwärts. An und für sich eine sehr gute Wand. Vor allem für Einsteiger um zu testen ob eine Leinwand sich lohnt. Schade nur, dass der Lieferant hier Neuware anbietet aber vereinzelt anscheinend einfach gebrauchte Ware rausschickt. Die Leinwand kann ich empfehlen. Den Lieferanten leider nicht.;3;
Leider sind keine Batterien enthalten, obwohl dies in der Produktbeschreibung steht - ärgerlich, wenn es ein Geschenk ist und dann nich spielbereit ist;3;
Ich habe die Stifte gekauft, um Aquarell Zeichnungen zu verzieren. Die Stifte kamen auch recht schnell. Die Verpackung war völlig in Ordnung aber beim Zeichnen stellte ich schnell fest, dass die Stifte nur ein zufriedenstellendes Ergebnis auf weißem Papier geben. Bei Karton oder dickerem sowie cremefarbenen Papier benötigte ich mehrere Anläufe, ehe die Stifte satt zeichneten. Leider habe ich einen glänzenden Effekt nur bei einfallenden Licht. Ich hatte auf einen stärkeren Glanz gehofft. So kann ich die Stifte nur den Kindern zum Basteln geben. Schade. FAZIT: Für Basteleien der Kinder sind die Stifte sicherlich ausreichend, aber für den Einsatz in der Malerei oder dem Handlettering bzw. anspruchsvolle Aufgaben eignen sich die Stifte nicht.;3;
Funktioniert sehr gut, akku leider sehr schwach, führ längere autofahrten nicht zu empfehlen.;3;
Der Stecker ist anders als erwartet, sodass die Verbindung zu meinem Gerät nur schwer herzustellen ist. Die Pads selbst sind sehr kräftig klebend und halten prima.;3;
Ich hätte mir schon gewünscht das mein block bereits im ordner hat .;3;
wenn man mal so garnichts zu tun hat, auch keine Lust auf lesen hat..., dann kann man diesen Film schauen;3;
"Das Sony XDR-P1DBP hat einen stabileren Empfang (trotz der Größe). Den Klang empfinde ich als etwas ""dumpf"" ... kein ""must have"".";3;
Der Duft ist angenehm. Hatte das Probierpaket. Gute Größe zum testen. Hat mir leider nicht geholfen, daher 3 Sterne;3;
Ich habe heute die Lunch box bekommen , jetzt haben wir gesehen das beim Deckel ein Verschluss kaputt wird;3;
Gerät funktioniert, aber ich habe immer Angst wenn ich messe, da die Manschette so stark aufpumpt das es sau weh tut!;3;
Aufmachung des Produkts sehr gut. Qualität ist leider nicht so gut, wie erhofft. Sie wollten einfach nicht hundertprozentig passen, trotz der vielen Adapter. Zudem sind Equalizer Funktionen nicht wirklich vorhanden, unabhängig von diversen Smartphones oder über die App, die die Kopfhörer nicht erkannt hat. Somit leider für mich unbrauchbar.;3;
Diese Silikonformen sind an sich schön. Man kann schöne Schlüsselanhänger damit machen. Es ist leicht die fertigen Anhänger aus der Form zu entfernen. Was ich aber schade finde, dass eine Form einen Riss in der Ecke hatte.;3;
Ich habe die hellblaue Hülle bestellt. Leider weicht die Farbe vom Bild ab. Ansonsten bin ich zufrieden;3;
Ein Hingucker für jede Babyparty, Taufe etc... meiner Meinung nach, allerdings mit 4,50 Euro für 20 Stück, etwas zu teuer. Ansonsten alles gut.;3;
Der Abfalleimer erfüllt seinen Zweck, leider ist ehr nicht sehr standfest.;3;
Solide gebaut, Befestigung im Boden und Einstellung des Winkels funktioniert schnell und gut. Allerdings leider nicht so hell wie erhofft. Außerdem ziemlich punktuelles Licht;3;
Man muss sich das schon gut mit der Größe überlegen, da die Säckchen echt nicht groß sind. Aber ansonsten sehr schöne Qualität.;3;
Die Steghöhe ist 14 cm, also für einen Topper nicht geeignet, eher für eine Matratze. Was unter Hotelqualität zu verstehen ist, weiß ich nicht. Aber macht nicht einen besonders guten Qualitätseindruck. Wir haben den Bezug für einen Topper gekauft, weil es auch so beschrieben war. Ist aber so nicht dafür geeignet.;3;
Habe die Uhr meinen Neffen vor einer Woche zur Erstkommunion geschenkt und leider ist der Verschluss schon kaputt. Was kann ich jetzt tun.;3;
es tut mir wirklich leid, aber die Teile lassen sich ganz schwer anbringen.Für Frauen und ohne Werkzeug fast unmöglich. Ich würde diese nicht wieder kaufen.;3;
Gehäuse ist für Kratzer leicht anfällig die Leuchtkraft ist für eine Taschenlampe dieser Größe ist in Ordnung.;3;
habe zwei stück bestellt ,einer davon war ok und beim anderen ging die alarmzeit nicht einstellen ,das nachtlicht plus der uhrzeit lesen finde ich toll;3;
Der Henkel ist nach kurzer Zeit abgerissen.;3;
Ging leider ziemlich schnell kaputt. Kabel ist gerissen;3;
Dauert mir halt zu lange.;3;
Hallo musste leider feststellen das die Schraube fehlt und das Plastik gebrochen ist leider;3;
Das Buch gefällt mir so ganz gut aber ich finde es sehr schade das in allen Kapiteln das Ende fällt! Ich finde es sehr knapp geschrieben! Bin ein bisschen enttäuscht vom Buch, hatte mir mehr erhofft!;3;
Das Geschirr verrrutscht leider sehr schnell und ist nirgends verstärkt, geschweige denn findet man irgendwo einen Reflektor. Zieht der Hund verrutscht das Geschirr sofort in diese Richtung. Auch der Stoff reibt sich schnell auf. Ich würde es nicht nochmal kaufen.;3;
Im Querformat aufgestellt klappt das Smartphone immer wieder um. Hält nicht was es verspricht.;3;
Die Bestellung ging zurück, da das Gerät leider viel zu schwer ist (auch schon ohne Befüllung) und auch zu groß für unsere Küche war. Der Henkel ist leider auch nicht sehr griffig.;3;
Habe mir das Rücklicht für mein MTB gekauft, da es einige Zusatzfunktionen hat, welche andere Rücklichter nicht besitzen. So weit ist die Idee und der Ansatz sehr gut. Allerdings bin ich mit der Leuchtkraft der Rückleuchte nicht zufrieden. Diese ist meiner Meinung nach zu schwach. Das weitere Problem ist, dass die LEDs nicht vorne an der Scheibe sitzen, sonder hinten am Gehäuse. Da die Vorderseite schwarz gehalten ist, sind hier nur kleine runde Aussparungen für die LEDs vorhanden. Das hat den Nachteil, dass man die LEDs nur gut sieht, wenn man hinten frontal auf das Rücklicht schaut, sobald man etwas schräger auf die Rückleuchte sieht, wird die Leuchtkraft von der schwarzen Maske der Rückleuchte verdeckt. Mann hätte hier die LEDs direkt hinter der Rückscheibe anbringen müssen, damit diese Blickwinkel unabhängig gesehen werden können. Somit ist nur die Idee gut, aber für meine eigene Sicherheit die Leuchtstärke zu schwach um richtig gesehen zu werden. - Schade!;3;
Prinzipiell ist alles super. Die ersten 6 staffeln liefen bei mir bestens. Nun bin ich bei Staffel 7 und die erste Folge konnte ich mir leider nur kurz ansehen, dann hakte alles und nichts ging mehr. Mal schauen wie sich das weiter entwickelt. Die Aufbewahrung in den Boxen finde ich nicht so toll. Die Serie an sich ist schön und ich freue mich das ich sie komplett habe.;3;
Die hellen Farben sind nicht gut pigmentiert,leider;3;
Habe mir dieses Produkt gekauft und Wahnsinn! In das eine passen Zwiebel und in das andere Knoblauch Wow, echt wahnsinnig!;3;
Etwas leichtes Material;3;
Nicht für jede Tasche geeignet;3;
Ging sehr schnell kaputt;3;
Hallo wie sieht man denn das das glätteisen geladen ist ? Oder muss man das dauerhaft an das Kabel haben;3;
Auspacken, einstecken und los gehts. Wirklich sehr einfach. Ich benutze den Stecker im Auto. Als Fahrer ist nur etwas schwierig schnell zu sehen welchen Knopf man den jetzt genau drückt. Auch ist das mitgelieferte Ladekabel sehr kurz. Zum Laden im Auto hab ich mir ein neues gekauft. Auch schade ist, dass ich zum Verbinden immer aktiv den Playknopf drücken muss, auch wenn der Stecker an ist. Vielleicht liegt das aber auch am Sender, den ich benutzte.;3;
Gefällt unseren Enkeln gut. Mehr kann ich dazu nicht sagen! Auch wenn noch 10 Worte fehlen, mehr gibt es nicht anzumerken.;3;
Bestellte sie viele Male. Alles war gut, aber in der letzten Bestellung war fast jeder Gegenstand zerrissen. Jetzt habe ich Angst, sie wieder zu bestellen.;3;
"Ich war auf der Suche nach einem neuen, vorwiegend für DAB Empfang benötigtes, Digitalradio im Keller (also kritischer Bereich). Der Grundig hat einen tollen Klang das muss man dem Gerät lassen! Jedoch zeigten sich erhebliche Schwächen im DAB Empfang. Starke lokale Sender (z.B. Antenne Bayern) die ich in München mit vorherigen ""billigen"" Geräten sogar im Keller empfangen habe hatten hier Aussetzer und wurden am nächsten Tag gar nicht mehr empfangen. Für diese Preisklasse geht das meiner Meinung nicht. Ansonsten hat alles funktoniert (Internet, USB....). Schade!";3;
Sehr angenehmer Stoff. Taschen sind etwas klein aber alles in allem ein gutes Preis Leistungsverhältnis! Bin zufrieden.;3;
Der Teppich sieht farblich sehr schön aus jedoch bin ich enttäuscht dass er wirklich sehr dünn ist. Naja bei dem Preis jedoch war klar, dass es an der Qualität mangelt;3;
Ich war bislang zufrieden, sodass ich mir sogar fürs Büro dasselbe Modell gekauft habe. Nach nun 16 Monaten hört sie aber einfach auf zu funktionieren. Wenn man neue Batterien einlegt, leuchtet das Lämpchen an der Unterseite kurz auf und erlischt wieder. Ich weiß, dass ich kein High-End-Produkt gekauft habe, aber trotzdem schade.;3;
Verpackung war vollkommen ok und war sehr simpel. Qualität vom Grafiktablett ist sehr gut, jedoch vom Stift nicht wirklich. Der Stift rutscht deswegen muss man den Stift richtig in der Hand halten wenn man ihn nicht nur für's malen benutzt. Was mich auch stört ist das Programm. Man kann den links Klick leider nicht ausschalten deswegen muss man dies Manuell in den Programmen für den man das Tablett benutzt einstellen. Wenn man auch die Knöpfe im Programm ausstellt, und man aus versehen auf die Knöpfe drauf drückt, freezed das ganze Tablett. Das Programm startet manchmal auch nicht deswegen muss man auch den Computer neustarten.;3;
gutes Preis-Leistungsverhältnis. funktioniert. die Klemme zum Arretieren des Kabels fehlte, Wandabstand gegenüber eines Vorgängers der gleichen Firma größer, dadurch mußten vorhandene Anschlüsse angepasst werden. die Aufheizzeit ist gegenüber dem Vorherigen wesentlich länger- aber dann ok die Wattzahl ist 1500 W, stand nicht in der Beschreibung;3;
Passt perfekt, nur für den Fingerabdrück Scanner ist zu wenig Platz.;3;
Der Film war schön aber den Sinn des Filmes habe ich nicht ganz verstanden. Und dafür 3,99 € auszugeben fand ich ein wenig schade Warum bezahle ich dann Amazon Prime.?;3;
Das Gestänge wirkt sehr fragil, der Stoff ist solide und gut. Der Spannhaken ist, wie viele andere schon schrieben, sehr scharfkantig und es besteht akute Verletzungsgefahr. Alleine schon deswegen get die Box zurück.;3;
Die Fälle löst nicht zuverlässig aus! Die Rampe die für den Auslösemechanismus zuständig ist kann bis zum Boden gedrückt werden und es passiert nichts. -Update nach 5 Tagen Benutzung- habe nun doch einige Mäuse fangen können. (Vermutlich war das Plastik einfach zu warm geworden) Allerdings wird fast immer der Schwanz eingeklemmt. Werde die Fallen dennoch behalten!;3;
So....im September 2017 gekauft....jetzt defekt.....geht schnell;3;
Das erste Board war so verschmutzt und verkratzt, dass ich dachte, von welcher Müllhalde wurde mir dieses Board zugeschickt. Das zweite Board war beim Öffnen wenigstens nicht verschmutzt, aber das Glas voll mit Flecken und leider auch einem ca. 5 cm langen Kratzer im Glas, also ein zweites Mal zurück. Das dritte Board habe ich jetzt behalten, es hat zwar auch Flecke und Unebenheiten in der weißen Oberfläche, da ich aber so langsam die Nase vom hin- und herschicken voll hatte und die Löcher zur Aufhängung ja schon gebohrt waren, habe ich es behalten. So ganz glücklich bin ich mit der Qualität der Firma Sigel nicht, da habe ich einfach für diesen Preis etwas gang anderes erwartet. Naja, da habe ich mich in Sigel getäuscht.;3;
Leider war kein gel in der Verpackung und die Geräusche hören sich nicht echt an. Aber trotzdem gutes Material.;3;
Der Schuh schaut aus wie auf dem Foto, aber für meine Fußgröße 44 war ist zu eng.;3;
Zu groß! Bestellt lieber ne Nummer kleiner;3;
Der Bezug kommt gut verpackt und ohne Chemiegeruch. Haptik ist angenehm. Aber.... Der Bezug klingt auf der Matratze wie eine Schneehose von Kindern. Natürlich geht es immer noch schlimmer, aber wenn man von null Geräusch auf dieses Rascheln trifft, dann ist es sehr laut. Andere Kunden schreiben es knistert nicht, das stimmt, es knistert nicht aber jede Form von Reibung wird deutlich Geräuschvoller als es sein müsste. Man hört auf jedenfall dass etwas unter dem Laken ist. Da ich aber noch schlimmere Bezüge kenne und sie dringend benötigt werden behalte ich sie. Nochmals kaufen würde ich sie nicht. Ikea hat für weniger Geld bessere.;3;
Die Socken sind etwas klein, üben leider einen wenn auch nicht so starken aber immerhin noch Druck aus, ich finde die Socken allenfalls befriedigend, nicht gut das meine ich;3;
War in Ordnung. Wet-Fach ist allerdings viel zu klein. Mehr als eine Badehose oder ein Bikini hat hier keinen Platz.;3;
Bei einer Box fehlte der Verschluss auf der Innenseite!;3;
Eigentlich sehr gut Ist Einmal runter gefallen blöd auf die Ecke gekracht und kaputt Nicht dolle aber beim Öffnen muss man jetzt aufpassen schade hätte gedacht es hält einen kleinen Sturz aus;3;
Geht relativ schnell kaputt die plastikecken was sehr schade ist ansonsten kann man sich nicht beschweren;3;
In der Produktbeschreibung im Internet steht: Spülmaschinen geeignet. Im Beipackzettel bei Lieferung steht: nicht spülmaschinenfest - ausschließlich Handwäsche. Was ist richtig????????? Hätte mein Mann die Verpackung nicht schon entsorgt, würde ich die zwei Flaschen zurückschicken!!!!!;3;
Auch wenns universell einsetzbar sein sollte ist das Produkt zu groß für unser Auto, die Klettverschlüsse halten nicht richtig. Verpackung und Versand top.;3;
Haftet nicht immer so wie es sollte;3;
Der Inhalt der Flasche ist ok und die Versandabwicklung lief auch absolut reibungslos, aber im Gegensatz zur Produktbeschreibung handelt es sich bei der Flasche um einen mit Silikon zusammengeklebten Bausatz. Die Flasche ist also nicht in einem Stück und somit die Birne auch nicht in der Flasche gewachsen und gereift, wie erwartet.;3;
Das Papier hat eine sehr gute Qualität. Also das Preisleistungsverhältniss stimmt. Schade ist nur das man es ungenügend gut verpackt hat. Das Packet selber ist unbeschädigt ausgeliefert worden, aber der Inhalt (Umverpackung für 500 Blatt Papier) war ziemlich eingerissen.;3;
"Verschluss ""rastete"" zu schwer ein und für unseren Sohn dadurch nicht auslaufsicher verwendbar";3;
Schönes aussehen einfachen Handhabung!ob es lange hält zeigt die Zeit ...;3;
Diese Ballons erfüllen ihren Zweck. Leider muss ich sagen das ich nicht so begeistert war. Beim Auspacken kam mir schon ein sehr unangenehmer Chemie Geruch entgegen und mit dem Mund aufpusten ist auch nicht zu empfehlen, da dieser Film von Chemie sich dann auf den Lippen befindet. Die Luft in den Ballons hielt nicht lange an. Das Motiv auf den Ballons war teilweise unklar und nicht definiert.;3;
Das Fahrrad ist schwer;3;
Die Zeiger sind teilweise verbogen.;3;
Zu gross und die Farben sind nicht schön..... Grösse Enttäuschung!;3;
Coole Brille! Qualitativ dem Preis entsprechenden, aber für die Kids perfekt!! Mal schauen wie lange sie hält! Bis jetzt alles gut!!;3;
"Ich benutze die Pads jetzt seit ca. 2 Monaten, da ich viele Pads benötige, aber meinen Konsum stark reduzieren wollte. Leider lässt sich damit nur sehr schwer Wimperntusche entfernen, ist also nur für die Haut im Gesicht geeignet. Nach einigen Runden in der Waschmaschine fangen meine Pads jetzt an und ""krümeln"".";3;
Das Produkt ist hochwertig und entspricht der Beschreibung bzw. der Abbildung. Ich trotzdem nur 3 Sterne, da es deutlichst zu teuer ist - ähnliche Produkte im Vergleich sind günstiger;3;
